repo,commit,parent,commit_date,removed_dep,commit_message,native_replacement_evidence,native_migration_score,lines_of_code_before,lines_of_code_after,avg_complexity_before,avg_complexity_after
zenorocha/clipboard.js,24f6e1f541536e3c5a31604f996362c2bf50af51,5bdfff6375a9b57801d8692405dc698189448042,2015-10-28T12:56:38-07:00,browserify,Moves babel to devDependencies,False,0,1449,1449,1.7955,1.7955
zenorocha/clipboard.js,6b1f6b22a65a0751a5e2ab04504f06c14673c4b4,705e2dbefdf40911ee2fe266a514b982d3edd0b6,2015-10-26T01:06:29-07:00,delegate,Allows HTML elements to be passed in the constructor - Fixes #25,False,0,1336,1294,1.7788,1.8
zenorocha/clipboard.js,70b2548a8032a696c2f10d522ad8ca6b96a2ecc0,c6dc01cc298dd9793ad81eb4e159128913d74469,2015-10-20T12:35:25-07:00,delegate-events,Migrates to delegate fork,False,0,1370,1370,1.7826,1.7826
zenorocha/clipboard.js,3610bfa08cd11b3cec4d25e615ac685dbfa1c85d,ced945f11ae152a8423dad6986dd30aeb784bd47,2015-09-24T18:19:40-07:00,custom-event,Emits event on base class instead of each element for better performance,False,0,305,295,2.3803,2.4865
zenorocha/clipboard.js,718c1b33f0103ba8d0d7286cdf3ddb9775447c06,702d353447742466ac51d0e2410c5471dbb84307,2015-09-19T03:23:09-07:00,babel,Removes files that should belong only to gh-pages,False,0,95,95,2.1579,2.1579
zenorocha/clipboard.js,718c1b33f0103ba8d0d7286cdf3ddb9775447c06,702d353447742466ac51d0e2410c5471dbb84307,2015-09-19T03:23:09-07:00,uglify,Removes files that should belong only to gh-pages,False,0,95,95,2.1579,2.1579
atlassian/react-beautiful-dnd,f04fb494af0a18a76b52e46efec989fd494db725,ebe816c23f9a60c0d88d65a12dbb446a17f2418d,2020-01-28T17:42:42+03:00,@babel/runtime-corejs2,Drop core-js in favour of custom fallbacks,False,0,,,,
atlassian/react-beautiful-dnd,35bacd7a833e3bee4fa31f03d270a80837068020,11517993622968807b123a3e46b17ffba1b0c96f,2019-11-15T10:04:47+02:00,jest-axe,Change dependency to dev,False,0,,,,
atlassian/react-beautiful-dnd,24a8e6021600920c0b2a28f89d5ffb17538fe96c,e76574bd4e64b0509401a5b90e5cd756495faafc,2019-10-29T09:40:24+11:00,tiny-invariant,12.0 (#1487),False,0,,,,
atlassian/react-beautiful-dnd,82482675405eef23c2cbfbec6c53e9dc7b86764a,5ae73147dca38e36c2f98feecd227cb236e14730,2019-04-15T14:54:17+10:00,prop-types,11.0 🎣 (#1236),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,@atlaskit/css-reset,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,find-up,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-plugin-flow,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-plugin-react-helmet,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-plugin-sharp,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-plugin-styled-components,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-a11y-emoji,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-images,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-prettier,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-prismjs,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-smartypants,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-remark-unwrap-images,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-source-filesystem,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,gatsby-transformer-remark,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,lodash.lowercase,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,prism-themes,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,prismjs,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react-codesandboxer,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react-dom,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react-helmet,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react-icons,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,react-media,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a7438c149cfa48bab68616d5269fb05a6337b661,d6be54835622ff22dfa839e1c50d24e661cb3e38,2019-01-29T14:44:45+11:00,styled-components,goodbye for now (#1076),False,0,,,,
atlassian/react-beautiful-dnd,a3c7db1b585b4b65d545bd64798613b4d33b7ef3,3bd3e0d3961094815b13978fb77065e2cce8cca3,2018-12-11T16:38:01+11:00,emotion,bumping deps (#1000),False,0,,,,
atlassian/react-beautiful-dnd,a3c7db1b585b4b65d545bd64798613b4d33b7ef3,3bd3e0d3961094815b13978fb77065e2cce8cca3,2018-12-11T16:38:01+11:00,emotion-server,bumping deps (#1000),False,0,,,,
atlassian/react-beautiful-dnd,a3c7db1b585b4b65d545bd64798613b4d33b7ef3,3bd3e0d3961094815b13978fb77065e2cce8cca3,2018-12-11T16:38:01+11:00,gatsby-plugin-emotion,bumping deps (#1000),False,0,,,,
atlassian/react-beautiful-dnd,a3c7db1b585b4b65d545bd64798613b4d33b7ef3,3bd3e0d3961094815b13978fb77065e2cce8cca3,2018-12-11T16:38:01+11:00,react-emotion,bumping deps (#1000),False,0,,,,
atlassian/react-beautiful-dnd,65a6899939c89a47a6bc682b0c2a9e1d7d499fa8,158ed3c06948aee96aa6f20ebc2d003030a73522,2018-11-20T17:24:16+11:00,prettier,Website love (#939),False,0,,,,
atlassian/react-beautiful-dnd,3dbb70446309a347c131a65c6cad28196c72818a,5fc46a8296e8a91ab7e417d0a948c2f69cfafd43,2018-11-12T10:31:01+11:00,react-motion,next (wip) (#823),False,0,,,,
atlassian/react-beautiful-dnd,7330551fe799569b99a26fe728b8a37647d5da6a,f13939396cc5ebf86153f55215881d06ee44ab7e,2018-08-27T15:48:19+10:00,babel-plugin-emotion,Website wip (#762),False,0,,,,
atlassian/react-beautiful-dnd,7330551fe799569b99a26fe728b8a37647d5da6a,f13939396cc5ebf86153f55215881d06ee44ab7e,2018-08-27T15:48:19+10:00,@atlaskit/icon,Website wip (#762),False,0,,,,
atlassian/react-beautiful-dnd,7330551fe799569b99a26fe728b8a37647d5da6a,f13939396cc5ebf86153f55215881d06ee44ab7e,2018-08-27T15:48:19+10:00,@atlaskit/theme,Website wip (#762),False,0,,,,
atlassian/react-beautiful-dnd,f13939396cc5ebf86153f55215881d06ee44ab7e,9a33ead7fc18717c412d9f8b28d7567abaf23650,2018-08-23T08:26:59+10:00,gatsby-link,Gatsby v2  (#725),False,0,,,,
atlassian/react-beautiful-dnd,9a33ead7fc18717c412d9f8b28d7567abaf23650,dc16558cea065dc8f539cb8defb2086438b68d7a,2018-08-22T10:46:53+10:00,gatsby-plugin-styled-components,Use emotion instead of styled components (#722),False,0,,,,
atlassian/react-beautiful-dnd,19b7ebf1fcb214df3d3007437c6f3bf161b7b1be,30062594ab74df05c6e58734506d27bbb1ce2659,2018-08-07T19:38:37+10:00,@babel/runtime,Upgrade to babel beta 56 (#687),False,0,,,,
atlassian/react-beautiful-dnd,fc4e6380c63c9b394119937d312a2693f4e5a13b,1e83642aa23f1489964a5cdc6e2a6b9d396afd65,2018-07-03T17:20:22+10:00,babel-runtime,Merging dev to master (#607),False,0,,,,
atlassian/react-beautiful-dnd,fc4e6380c63c9b394119937d312a2693f4e5a13b,1e83642aa23f1489964a5cdc6e2a6b9d396afd65,2018-07-03T17:20:22+10:00,redux-thunk,Merging dev to master (#607),False,0,,,,
atlassian/react-beautiful-dnd,fc4e6380c63c9b394119937d312a2693f4e5a13b,1e83642aa23f1489964a5cdc6e2a6b9d396afd65,2018-07-03T17:20:22+10:00,reselect,Merging dev to master (#607),False,0,,,,
atlassian/react-beautiful-dnd,82a387d9af05c25777a833a6cfd8e17a159fc4df,848e79e60945ea43b5248222424cd54955be7339,2018-04-17T21:01:09+10:00,invariant,Upgrading deps (#446),False,0,,,,
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-cli,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-catch-links,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-google-fonts,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-manifest,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-nprogress,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-offline,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-sharp,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-sitemap,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-styled-components,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-plugin-twitter,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-remark-autolink-headers,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-remark-copy-linked-files,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-remark-images,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-remark-prismjs,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-remark-responsive-iframe,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,gatsby-transformer-json,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,lodash.kebabcase,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,react-disqus-comments,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,react-icons,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,react-share,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,react-twitter-widgets,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,c9b8333f667b17dc12f50ba905bbb9ae461541a4,56228d502f7b2379b41a29674c41b375e618da19,2018-04-08T20:43:51+10:00,styled-components,Website 2 (#424),False,0,55150,54449,1.5179,1.5086
atlassian/react-beautiful-dnd,ecdab862e02c8c0e8db1c39d2432a5ac09ac73f5,738db14896ffdd8569c01121531a852a84ee287a,2017-11-20T14:45:58+11:00,babel-plugin-react-flow-props-to-prop-types,Upgrading all the deps (#181),False,0,24683,33519,1.3953,1.4405
atlassian/react-beautiful-dnd,ecdab862e02c8c0e8db1c39d2432a5ac09ac73f5,738db14896ffdd8569c01121531a852a84ee287a,2017-11-20T14:45:58+11:00,prop-types-extra,Upgrading all the deps (#181),False,0,24683,33519,1.3953,1.4405
atlassian/react-beautiful-dnd,be3a776da48a4d531734510a71bfd628daeeff8c,fb6e25c2b38ee3aa2485fed0db611cbafa912b60,2017-08-11T11:35:13+10:00,@atlaskit/css-reset,Move storybook deps to devDeps (#22),False,0,12289,12289,1.4186,1.4186
atlassian/react-beautiful-dnd,be3a776da48a4d531734510a71bfd628daeeff8c,fb6e25c2b38ee3aa2485fed0db611cbafa912b60,2017-08-11T11:35:13+10:00,@storybook/react,Move storybook deps to devDeps (#22),False,0,12289,12289,1.4186,1.4186
TheAlgorithms/JavaScript,86d333ee94d6ce3f71220d3bc90b56b50381ed7e,0ca18c2b2c2562f6a8dbafd398c3c441d44a73c4,2023-10-04T02:38:19+05:30,@babel/core,"feat: Test running overhaul, switch to Prettier & reformat everything (#1407)",False,0,,,,
TheAlgorithms/JavaScript,86d333ee94d6ce3f71220d3bc90b56b50381ed7e,0ca18c2b2c2562f6a8dbafd398c3c441d44a73c4,2023-10-04T02:38:19+05:30,@babel/plugin-transform-runtime,"feat: Test running overhaul, switch to Prettier & reformat everything (#1407)",False,0,,,,
TheAlgorithms/JavaScript,86d333ee94d6ce3f71220d3bc90b56b50381ed7e,0ca18c2b2c2562f6a8dbafd398c3c441d44a73c4,2023-10-04T02:38:19+05:30,@babel/preset-env,"feat: Test running overhaul, switch to Prettier & reformat everything (#1407)",False,0,,,,
TheAlgorithms/JavaScript,bd7de6a0104ba03d56a5a136ee720c5819d5c8d5,32b9a9900ed11af6fcc005dc9e688e9a896f25f7,2022-10-13T17:27:05+02:00,atob,"chore: Remove unused deps, clean up package.json a bit (#1176)",False,0,,,,
TheAlgorithms/JavaScript,bd7de6a0104ba03d56a5a136ee720c5819d5c8d5,32b9a9900ed11af6fcc005dc9e688e9a896f25f7,2022-10-13T17:27:05+02:00,jsdom,"chore: Remove unused deps, clean up package.json a bit (#1176)",False,0,,,,
TheAlgorithms/JavaScript,bd7de6a0104ba03d56a5a136ee720c5819d5c8d5,32b9a9900ed11af6fcc005dc9e688e9a896f25f7,2022-10-13T17:27:05+02:00,node,"chore: Remove unused deps, clean up package.json a bit (#1176)",False,0,,,,
TheAlgorithms/JavaScript,bd7de6a0104ba03d56a5a136ee720c5819d5c8d5,32b9a9900ed11af6fcc005dc9e688e9a896f25f7,2022-10-13T17:27:05+02:00,node-fetch,"chore: Remove unused deps, clean up package.json a bit (#1176)",False,0,,,,
TheAlgorithms/JavaScript,072523d594422f7e0c39ca3bbecef1efd5ee95b0,7722870183ce53ed9d57c633e0aac7bc65200972,2021-10-28T15:37:43+05:30,mocha,merge: Fix spellings (#821),False,0,,,,
qishibo/AnotherRedisDesktopManager,02113bb4da304497c93fbec35f64f6a998e51bf9,b6a7bda0c572762001ec89310a65571e88f47786,2024-05-05T21:25:15+08:00,@qii404/ioredis,update ioredis to 5.3.2,False,0,,,,
qishibo/AnotherRedisDesktopManager,2c85f3a1a3f3cfad877a54793c097b86879a6b48,a97fcfe31708916c85f60856ccfb219a8728b3fe,2022-08-16T17:51:42+08:00,@msgpack/msgpack,fix #936 msgpack bigint,False,0,,,,
qishibo/AnotherRedisDesktopManager,807e32d32fd7a4f735a1dd80b0c0edd314d5e967,0aba24a821e8f66d9f0da8ab7b099c9c03541b2d,2022-06-01T16:10:34+08:00,@qii404/ztree_v3,key list style update (#865),False,0,,,,
qishibo/AnotherRedisDesktopManager,ef3467255758239116ddb139e5ca5176ca1ad742,b2b62a360fa6cd8a2dc91351db69fc04a1363423,2022-03-02T09:07:31+08:00,ioredis,readonly bug fix,False,0,,,,
qishibo/AnotherRedisDesktopManager,261a7de2cf15ff00a38c74860e34069aa2b4309f,07783231500da29043a345807b8068984104d047,2022-01-24T21:34:03+08:00,@ztree/ztree_v3,Feature/load all keys (#770),False,0,,,,
qishibo/AnotherRedisDesktopManager,7eac116ccca0fd2e6fb00f5b975ea7e09325dc87,595885db3c6a22cad258124e9bcf2448b799378c,2022-01-19T14:27:51+08:00,json-bigint,copy command modify,False,0,,,,
qishibo/AnotherRedisDesktopManager,7eac116ccca0fd2e6fb00f5b975ea7e09325dc87,595885db3c6a22cad258124e9bcf2448b799378c,2022-01-19T14:27:51+08:00,redis-splitargs,copy command modify,False,0,,,,
qishibo/AnotherRedisDesktopManager,9856d9d8cc8adbf5ff7789131ca7b108bd855bb3,81d3676e7c74303d839b81af2a40f21e0dc1295a,2021-12-31T22:52:40+08:00,brotli,remove npm package brotli,False,0,,,,
qishibo/AnotherRedisDesktopManager,81d3676e7c74303d839b81af2a40f21e0dc1295a,14466189ac3ac9f00237aae4bd8190c3cdd17271,2021-12-31T22:52:40+08:00,zlib,unzip support (gz inflate),False,0,,,,
qishibo/AnotherRedisDesktopManager,c0fed1516867274bcec916e0225224dfa4cb018b,7e21e3b3d2da373096bf571f9f6a325af5efb06e,2021-11-26T11:29:31+08:00,vue-json-viewer,json editable,False,0,,,,
qishibo/AnotherRedisDesktopManager,01f2539891f44a5a78ab5181c63895934b55a421,0297b0c63928b3cc08908061c000497cb1dbd372,2021-03-25T21:41:55+08:00,splitargs,fix #501 fix quotes missing in cli,False,0,,,,
qishibo/AnotherRedisDesktopManager,ce832cc02ce0a9c13fc9ca70cd9da00c7def6f0b,ea896b96b0d1c45027c05ade3b0fc507afc190ea,2020-06-11T16:27:25+08:00,font-manager,change font-manager to font-list,False,0,,,,
qishibo/AnotherRedisDesktopManager,876fc9bf049abbf2b0ce1d9bc7820fc6d61995bd,05ce62024785f8034699e60c28bd29eae1ad6fc5,2020-05-24T22:29:06+08:00,locutus,optimize json view,False,0,,,,
qishibo/AnotherRedisDesktopManager,876fc9bf049abbf2b0ce1d9bc7820fc6d61995bd,05ce62024785f8034699e60c28bd29eae1ad6fc5,2020-05-24T22:29:06+08:00,vue-json-pretty,optimize json view,False,0,,,,
qishibo/AnotherRedisDesktopManager,26429690fb1744e0abf82d0d9bea30fa9cf8b16f,57e59f5fc5429ed113d4d7a001d92103f0e241e9,2020-04-05T10:49:35+08:00,hiredis,remove hiredis,False,0,,,,
qishibo/AnotherRedisDesktopManager,37964c2f6472685e5341d6350c183be3589f1a6e,cf51aeebd812ba819279e551c64e0fa8f440bf18,2020-04-03T12:57:53+08:00,bluebird,cluster support,False,0,,,,
qishibo/AnotherRedisDesktopManager,1f62c844e8ef0bf81df6079a632e03f99cec2b16,5cc23ba4c9de072bc8c0685119c69c260e2b6fc6,2020-03-20T23:08:19+08:00,redis,change node_redis to ioredis,False,0,,,,
qishibo/AnotherRedisDesktopManager,0bae38c488e8f0b986d13e66781321dff0c84a22,3d4cfd3c85b00e5c336a0f752dc89d3c258e69c4,2019-06-01T13:43:45+08:00,axios,remove more dependence,False,0,,,,
qishibo/AnotherRedisDesktopManager,e25ef4e0cd28d8c2f9933cb58f37a8ceb74dcb07,41995cfbc20883375c2abbc6c662fc4b97f3992b,2019-05-27T17:41:34+08:00,vue-draggable-resizable,key list resize rewrite,False,0,,,,
qishibo/AnotherRedisDesktopManager,602ebcd83a432feb03582e556f169cf2badd9f2f,bd9f2c29cce1b75f44034664b0ebfd5ab24e629b,2019-03-01T11:40:59+08:00,nw,add eslint check,False,0,,,,
qishibo/AnotherRedisDesktopManager,abd3e307336c06a8c326b657bfdedc3502653af3,697547d3e29e91d68d22aa529f4c76ef9e749310,2019-02-01T12:01:33+08:00,vue-router,optimize,False,0,,,,
gchq/CyberChef,4e62aa6e1dff58edec3373d46662754f389e11be,fcecd029c71c58323939fb85495cca51a62164e9,2025-03-02T01:51:09+01:00,js-crc,"The CRC Operation is implemented natively with all currently known CRC's. Old Operations (CRC8, CRC16 and CRC32) and their dependencies are removed",False,0,,,,
gchq/CyberChef,7eb9e08ad206b612cf4c1adbb2037257b84c9a79,2007b26d575caef9fa316025858347e71a27f647,2025-01-23T11:27:45+00:00,otp,build(deps): use optauth instead of opt,False,0,,,,
gchq/CyberChef,e1c73a64ad9dde36bde56a64bbfb61855e61128a,c4e7c41a6ee791be175339322328ef605aaf8aee,2024-03-13T09:51:22-07:00,xmldom,Updated xmldom package to new namespace for vuln remediation,False,0,,,,
